2025-07-14 20:47:46,278 - INFO - 


STARTED TRAINING

2025-07-14 20:47:46,278 - INFO - {'train_root_path': 'maize_dataset_split/train', 'train_csv_file_path': 'maize_dataset_split/train.csv', 'val_root_path': 'maize_dataset_split/val', 'val_csv_file_path': 'maize_dataset_split/val.csv', 'img_size': (224, 224), 'learning_rate': 1e-05, 'epochs': 200, 'batch_size': 64, 'shuffle': True, 'save_every_n_epochs': 40, 'save_every_n_iteration_percentage': 101, 'validation_every_n_iteration_percentage': 100, 'random_seed': 42, 'beta1': 0.9, 'beta2': 0.98, 'eps': 1e-09, 'weights_dir': 'weights', 'log_file': 'training_logs.log', 'resume_from': None, 'device': 'cuda'}
2025-07-14 20:47:47,267 - INFO - Total batches: 46, save_every: 46, validate_every: 46
2025-07-14 20:47:55,337 - INFO - Epoch : 0 | Iteration : 41 | Iteration Loss : 0.48485326766967773 | Running Epoch Loss : 39.577093839645386
2025-07-14 20:47:55,501 - INFO - Epoch : 0 | Iteration : 42 | Iteration Loss : 0.6296708583831787 | Running Epoch Loss : 40.206764698028564
2025-07-14 20:47:55,638 - INFO - Epoch : 0 | Iteration : 43 | Iteration Loss : 0.4947449862957001 | Running Epoch Loss : 40.701509684324265
2025-07-14 20:47:55,930 - INFO - Epoch : 0 | Iteration : 44 | Iteration Loss : 0.5859419703483582 | Running Epoch Loss : 41.28745165467262
2025-07-14 20:47:56,039 - INFO - Epoch : 0 | Iteration : 45 | Iteration Loss : 0.5451314449310303 | Running Epoch Loss : 41.83258309960365
2025-07-14 20:47:56,201 - INFO - Saved checkpoint checkpoint_epoch0_iter45.pt at epoch 0, iter 45, loss 0.5451314449310303
2025-07-14 20:47:57,417 - INFO - Validation Loss 0.5058328688144684 at epoch 0, iter 45
2025-07-14 20:47:57,540 - INFO - Saved checkpoint best_model.pt at epoch 0, iter 45, loss 0.5058328688144684
2025-07-14 20:47:58,072 - INFO - Epoch : 1 | Iteration : 0 | Iteration Loss : 0.5957394242286682 | Running Epoch Loss : 0.5957394242286682
2025-07-14 20:47:58,207 - INFO - Epoch : 1 | Iteration : 1 | Iteration Loss : 0.493704617023468 | Running Epoch Loss : 1.0894440412521362
2025-07-14 20:47:58,422 - INFO - Epoch : 1 | Iteration : 2 | Iteration Loss : 0.554955780506134 | Running Epoch Loss : 1.6443998217582703
2025-07-14 20:47:58,558 - INFO - Epoch : 1 | Iteration : 3 | Iteration Loss : 0.5699418783187866 | Running Epoch Loss : 2.214341700077057
2025-07-14 20:47:58,705 - INFO - Epoch : 1 | Iteration : 4 | Iteration Loss : 0.5162976980209351 | Running Epoch Loss : 2.730639398097992
2025-07-14 20:47:58,842 - INFO - Epoch : 1 | Iteration : 5 | Iteration Loss : 0.5282572507858276 | Running Epoch Loss : 3.2588966488838196
2025-07-14 20:47:59,037 - INFO - Epoch : 1 | Iteration : 6 | Iteration Loss : 0.5501399040222168 | Running Epoch Loss : 3.8090365529060364
2025-07-14 20:47:59,173 - INFO - Epoch : 1 | Iteration : 7 | Iteration Loss : 0.576522707939148 | Running Epoch Loss : 4.385559260845184
2025-07-14 20:47:59,350 - INFO - Epoch : 1 | Iteration : 8 | Iteration Loss : 0.5600571632385254 | Running Epoch Loss : 4.94561642408371
2025-07-14 20:47:59,488 - INFO - Epoch : 1 | Iteration : 9 | Iteration Loss : 0.4777985215187073 | Running Epoch Loss : 5.423414945602417
2025-07-14 20:47:59,680 - INFO - Epoch : 1 | Iteration : 10 | Iteration Loss : 0.5138502717018127 | Running Epoch Loss : 5.93726521730423
2025-07-14 20:47:59,819 - INFO - Epoch : 1 | Iteration : 11 | Iteration Loss : 0.60715252161026 | Running Epoch Loss : 6.54441773891449
2025-07-14 20:48:00,204 - INFO - Epoch : 1 | Iteration : 12 | Iteration Loss : 0.5432007908821106 | Running Epoch Loss : 7.0876185297966
2025-07-14 20:48:00,341 - INFO - Epoch : 1 | Iteration : 13 | Iteration Loss : 0.5528082847595215 | Running Epoch Loss : 7.640426814556122
2025-07-14 20:48:00,524 - INFO - Epoch : 1 | Iteration : 14 | Iteration Loss : 0.5824809670448303 | Running Epoch Loss : 8.222907781600952
2025-07-14 20:48:00,660 - INFO - Epoch : 1 | Iteration : 15 | Iteration Loss : 0.4407615661621094 | Running Epoch Loss : 8.663669347763062
2025-07-14 20:48:00,842 - INFO - Epoch : 1 | Iteration : 16 | Iteration Loss : 0.5522919297218323 | Running Epoch Loss : 9.215961277484894
2025-07-14 20:48:00,979 - INFO - Epoch : 1 | Iteration : 17 | Iteration Loss : 0.33476555347442627 | Running Epoch Loss : 9.55072683095932
2025-07-14 20:48:01,133 - INFO - Epoch : 1 | Iteration : 18 | Iteration Loss : 0.6213430762290955 | Running Epoch Loss : 10.172069907188416
2025-07-14 20:48:01,430 - INFO - Epoch : 1 | Iteration : 19 | Iteration Loss : 0.4447064697742462 | Running Epoch Loss : 10.616776376962662
2025-07-14 20:48:01,567 - INFO - Epoch : 1 | Iteration : 20 | Iteration Loss : 0.4041522145271301 | Running Epoch Loss : 11.020928591489792
2025-07-14 20:48:01,768 - INFO - Epoch : 1 | Iteration : 21 | Iteration Loss : 0.4280858039855957 | Running Epoch Loss : 11.449014395475388
2025-07-14 20:48:01,905 - INFO - Epoch : 1 | Iteration : 22 | Iteration Loss : 0.5776197910308838 | Running Epoch Loss : 12.026634186506271
2025-07-14 20:48:02,107 - INFO - Epoch : 1 | Iteration : 23 | Iteration Loss : 0.6303580403327942 | Running Epoch Loss : 12.656992226839066
2025-07-14 20:48:02,244 - INFO - Epoch : 1 | Iteration : 24 | Iteration Loss : 0.3566066324710846 | Running Epoch Loss : 13.01359885931015
2025-07-14 20:48:02,591 - INFO - Epoch : 1 | Iteration : 25 | Iteration Loss : 0.46489259600639343 | Running Epoch Loss : 13.478491455316544
2025-07-14 20:48:02,728 - INFO - Epoch : 1 | Iteration : 26 | Iteration Loss : 0.43606865406036377 | Running Epoch Loss : 13.914560109376907
2025-07-14 20:48:02,879 - INFO - Epoch : 1 | Iteration : 27 | Iteration Loss : 0.41265109181404114 | Running Epoch Loss : 14.327211201190948
2025-07-14 20:48:03,016 - INFO - Epoch : 1 | Iteration : 28 | Iteration Loss : 0.42429038882255554 | Running Epoch Loss : 14.751501590013504
2025-07-14 20:48:03,533 - INFO - Epoch : 1 | Iteration : 29 | Iteration Loss : 0.3786168098449707 | Running Epoch Loss : 15.130118399858475
2025-07-14 20:48:03,668 - INFO - Epoch : 1 | Iteration : 30 | Iteration Loss : 0.5479728579521179 | Running Epoch Loss : 15.678091257810593
2025-07-14 20:48:03,824 - INFO - Epoch : 1 | Iteration : 31 | Iteration Loss : 0.3231070637702942 | Running Epoch Loss : 16.001198321580887
2025-07-14 20:48:03,961 - INFO - Epoch : 1 | Iteration : 32 | Iteration Loss : 0.5176455974578857 | Running Epoch Loss : 16.518843919038773
2025-07-14 20:48:04,238 - INFO - Epoch : 1 | Iteration : 33 | Iteration Loss : 0.41546720266342163 | Running Epoch Loss : 16.934311121702194
2025-07-14 20:48:04,375 - INFO - Epoch : 1 | Iteration : 34 | Iteration Loss : 0.45653536915779114 | Running Epoch Loss : 17.390846490859985
2025-07-14 20:48:04,665 - INFO - Epoch : 1 | Iteration : 35 | Iteration Loss : 0.37890586256980896 | Running Epoch Loss : 17.769752353429794
2025-07-14 20:48:04,802 - INFO - Epoch : 1 | Iteration : 36 | Iteration Loss : 0.3267965614795685 | Running Epoch Loss : 18.096548914909363
